num_players,player_stack,player_cards,pre_flop,flop,decision_flop,turn,decision_turn,river,decision_river,net_result,winners
5,20.75,5d 2s,"received, received, folds, does",,,,,,folded,0.0,38979
5,84.62,2h,"has, received, received, folds",4c 7h Ad,,As,,,,-0.5,lordboroda
4,49.28,Ad 5d,"has, received, received, calls",4h 9d Jc,checks,2d,"bets, mucks, mucks",,,0.9,IlxxxlI
5,85.62,7d 9s,"has, received, received, checks",2h Qh Kc,"folds, does",,,,folded,-1.0,POWERSTACK
5,20.75,9c 4d,"received, received, folds",Kh 5s 2h,,Ah,,,,0.0,BHawk12
5,11.34,Jc 9c,"received, received, raises, folds",4h 8d 6c,,,,,,-1.25,FirstClan
5,20.0,Kd,"received, received, raises",9h 8h Jc,calls,2c,allin,Qd,,20.38,IlxxxlI
5,20.0,Qc 3h,"received, received, folds, does",,,,,,folded,0.0,welld0ne
6,20.0,Js Kd,"received, received, folds",Ad Qs Qd,,Kh,,8h,,0.0,BHawk12
6,20.0,Jh 5d,"received, received, folds, does",,,,,,folded,0.0,alaskansnowbaby
5,20.0,3d Ah,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
4,42.25,Jc Jd,"has, received, received, raises",10c Qs 8h,checks,Qd,"bets, mucks, mucks",,,7.03,IlxxxlI
5,11.34,5c,"received, received, folds",5d 3s 7d,,,,,,0.0,Run
5,20.0,7s 9c,"has, received, received, folds, does",,,,,,folded,-0.25,BHawk12
6,20.0,5s 4c,"received, received, folds, does",,,,,,folded,0.0,RRapt09
5,11.59,Qd 6h,"has, received, received, folds, does",,,,,,folded,-0.25,XGXOFFX82
6,20.0,Kc,"has, received, received, folds",7h 6h 6c,,Kd,,,,-0.5,HomoPokerus
5,20.0,6s Ad,"has, received, received, folds",Js 5d 9s,,,,,,-0.25,rascaldog
4,20.0,2d,"has, received, received, folds, does",,,,,,folded,-0.5,BHawk12
6,20.0,4d,"received, received, folds, does",,,,,,folded,0.0,Polar1z1ng
4,42.25,7c Ks,"received, received, folds",3c 3d 2d,,7h,,8d,,0.0,WeakAndWeary
5,20.0,6h,"has, received, received, folds, does",,,,,,folded,-0.25,Remi1738
5,20.0,Jd Ad,"has, received, received, raises, folds, does",,,,,,folded,-3.64,Parcker
6,20.0,Kh Qd,"has, received, received, folds",Jd 9c Kc,,2c,,5d,,-1.0,tachok77
5,20.0,2d Jd,"has, received, received, folds, does",,,,,,folded,-0.5,Remi1738
4,42.25,7c 3c,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
4,20.0,Ad Qs,"received, received, raises",9d 8d Kc,bets,8s,checks,7c,"checks, mucks",-3.11,BHawk12
5,10.0,Qc,"has, received, received, calls",Kh Kc Ac,checks,6c,checks,Ad,checks,1.59,IlxxxlI
4,20.0,2c 4d,"received, received, folds, does",,,,,,folded,0.0,38979
6,20.0,8c 3c,"received, received, folds",7s 6h 7c,,,,,,0.0,alaskansnowbaby
4,40.0,9s Ah,"has, received, received, raises",8h Ad 5s,"bets, mucks, mucks",,,,,2.25,IlxxxlI
4,20.0,5d 7h,"received, received, folds, does",,,,,,folded,0.0,Jui
5,10.0,8c 2d,"received, received, folds, does",,,,,,folded,0.0,FirstClan
6,20.0,Kh 8d,"received, received, folds",8h 7h Jc,,,,,,0.0,WeakAndWeary
4,40.0,2c Jh,"has, received, received, folds, does",,,,,,folded,-1.0,HomoPokerus
4,20.0,7s 9c,"has, received, received, folds, does",,,,,,folded,-0.25,38979
6,20.0,7d Jh,"received, received, folds",5h 4c 4s,,,,,,0.0,alaskansnowbaby
5,10.0,2c 3c,"received, received, folds, does",,,,,,folded,0.0,rudyru
4,40.0,7d Ah,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
5,20.0,6d 9s,"has, received, received, folds, does",,,,,,folded,-0.5,38979
6,20.0,Qc 4c,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
6,20.0,Ah Jc,"received, received, raises, calls",Qc 2h 5c,"folds, folded",Jh,,,,-3.0,tachok77
4,40.0,Qs 9s,"received, received, raises",2s Ad 5c,bets,Js,"bets, folds, does",,folded,-16.4,HomoPokerus
5,10.0,Kd 5s,"received, received, folds",Qh 6s 2h,,Js,,,,0.0,Run
4,20.0,Qs Jh,"received, received, folds, does",,,,,,folded,0.0,Remi1738
6,20.0,5s Ah,"received, received, folds",3s 2c 8c,,,,,,0.0,rascaldog
4,20.0,9h Js,"received, received, folds, does",,,,,,folded,0.0,sharkdone
4,20.0,2h,"has, received, received, folds, does",,,,,,folded,-0.25,Remi1738
5,10.0,9s 3c,"received, received, folds, does",,,,,,folded,0.0,FirstClan
6,20.0,Jc,"received, received, folds",4c 7h 8s,,5d,,Ac,,0.0,AironVega
4,40.0,Qh,"has, received, received, folds",As 4d Ac,,7s,,9h,,-0.5,St3p04ka
5,10.0,3d 8h,"has, received, received, folds, does",,,,,,folded,-0.25,Run
6,20.0,6d 2c,"has, received, received, folds",As 4s 4c,,,,,,-0.5,alaskansnowbaby
4,20.35,9h 4s,"has, received, received, folds",Jc 2c 10h,,9d,,3d,,-0.5,Remi1738
4,20.35,9s 4s,"received, received, folds, does",,,,,,folded,0.0,BHawk12
5,10.0,9s 8s,"has, received, received, folds, does",,,,,,folded,-0.5,XGXOFFX82
5,85.62,8c 2h,"received, received, folds",2d 8h 7s,,4s,,9c,,0.0,POWERSTACK
6,20.0,Jc Ac,"has, received, received, calls",8s 10c 7s,checks,8d,"checks, calls",4c,"checks, folds, folded",-3.88,WeakAndWeary
4,21.5,Jd Kh,"received, received, raises, folds, does",,,,,,folded,-1.15,Remi1738
5,10.0,6h,"received, received, folds, does",,,,,,folded,0.0,XGXOFFX82
6,20.0,7h As,"has, received, received, folds, does",,,,,,folded,-1.0,AironVega
5,85.62,As 4s,"received, received, folds, does",,,,,,folded,0.0,POWERSTACK
4,20.0,Kc Ah,"has, received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
5,10.0,4c 8c,"received, received, folds, does",,,,,,folded,0.0,XGXOFFX82
6,20.0,3h 4d,"has, received, received, folds",5d 7s 6s,,,,,,-0.5,rascaldog
4,41.5,Jh 9c,"has, received, received, calls",Ks Jc 8c,"checks, calls",7h,"checks, calls",Qc,allin,-41.5,WeakAndWeary
5,10.0,Jh 9d,"received, received, folds, does",,,,,,folded,0.0,XGXOFFX82
5,85.62,Jd 8h,"received, received, folds, does",,,,,,folded,0.0,flyshark01
4,23.27,Ac 5d,"has, received, received, calls",10c 4c 4h,raises,8h,checks,Kh,"checks, mucks",-6.0,BHawk12
4,86.12,5c Js,"has, received, received, folds, does",,,,,,folded,-0.5,lordboroda
4,23.27,Ac 8s,"received, received, folds, does",,,,,,folded,0.0,BHawk12
5,10.0,7s Jh,"received, received, folds",9c Ah 8c,,Kd,,,,0.0,XGXOFFX82
4,23.27,7d 9c,"received, received, folds",Qc 8s Kd,,Qh,,,,0.0,sharkdone
4,41.5,2c,"received, received, folds",7c Qh 4d,,9d,,8c,,0.0,WeakAndWeary
4,79.5,As,"has, received, received, raises",Js 5d Jd,bets,,checks,4h,checks,6.62,IlxxxlI
6,20.0,4d,"received, received, folds",4s Ac 3c,,6h,,2c,,0.0,Parcker
4,23.52,Ac 2h,"has, received, received, folds",Jh 7d 5h,,,,,,-0.25,BHawk12
4,40.0,Ks 5s,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
4,24.02,3c,"has, received, received, folds, does",,,,,,folded,-0.5,Remi1738
3,40.0,Qd Qs,"received, received, raises, allin",10s Jh 8d,,Kh,,Ah,,39.5,IlxxxlI
4,40.5,Js 2c,"has, received, received, folds, does",,,,,,folded,-0.5,WeakAndWeary
3,40.0,5s 4h,"has, received, received, folds, does",,,,,,folded,-0.5,flyshark01
6,20.0,5c 8c,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
5,10.0,Kh,"has, received, received, folds",8h Qs 2h,,,,,,-0.25,FirstClan
4,41.5,2h 8d,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,20.0,Kd 6c,"received, received, folds",Ah 3d Ks,,4s,,,,0.0,Polar1z1ng
5,10.0,7h,"has, received, received, folds, does",,,,,,folded,-0.5,XGXOFFX82
4,24.02,8h Ks,"received, received, folds",Qh 9d 3c,,Kh,,8s,,0.0,BHawk12
6,20.0,9c 7d,"received, received, folds",8s 7c Jc,,,,,,0.0,alaskansnowbaby
4,24.02,2d Qh,"received, received, folds, does",,,,,,folded,0.0,sharkdone
5,41.5,4c 2d,"received, received, folds",Ah 8h 6s,,,,,,0.0,WeakAndWeary
5,20.0,3s 2d,"received, received, folds, does",,,,,,folded,0.0,welld0ne
4,24.02,Kc 4d,"received, received, folds, does",,,,,,folded,0.0,Jui
5,40.0,Jh Kd,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
6,20.0,6h,"received, received, folds",Ks Jc 9h,,8s,,,,0.0,tachok77
4,24.27,Jd,"has, received, received, folds",2s 9s Qs,,Js,,,,-0.25,Jui
4,67.48,6s 3d,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
6,20.0,Ah 9h,"received, received, folds",8d 9s 10c,,6d,,,,0.0,Parcker
5,40.0,Jc 6s,"received, received, folds",Ks 3s 2c,,,,,,0.0,donkenbluff67
5,67.48,5c 2c,"received, received, folds, does",,,,,,folded,0.0,Rut
4,20.75,Jh Ah,"has, received, received, raises",2s As 4c,"bets, mucks, mucks",,,,,3.52,IlxxxlI
5,20.0,2c 5h,"received, received, folds",Ah 7s Ks,,,,,,0.0,tachok77
6,40.0,2c,"has, received, received, folds, does",,,,,,folded,-0.5,HomoPokerus
4,20.0,Kh Ac,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
5,67.48,8s 4s,"received, received, folds",Qs 2s Ah,,,,,,0.0,HomoPokerus
5,20.0,Qh Kh,"has, received, received, allin",Kc 10c 2c,,3h,,Js,,-20.0,tachok77
6,40.0,Jh 3c,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,20.0,3d,"received, received, folds, does",,,,,,folded,0.0,Remi1738
6,20.25,Kh 3c,"has, received, received, folds",3s Ac 6s,,7s,,Kd,,-0.25,welld0ne
5,53.98,Ad Kh,"has, received, received, allin, mucks, mucks",,,,,,,13.5,IlxxxlI
5,20.0,5d 8h,"has, received, received, checks",Jc 7s Kd,bets,Jd,checks,Ac,"checks, mucks",-2.0,tachok77
6,40.0,7h Kh,"received, received, folds",3c 3h 4s,,6s,,,,0.0,HomoPokerus
5,20.0,7h Ah,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
5,20.0,7d Qh,"received, received, folds, does",,,,,,folded,0.0,AironVega
6,20.0,6d Js,"received, received, folds",5c 4h 7s,,9h,,,,0.0,sharkdone
6,40.0,Qd As,"received, received, raises",9s 5d Kc,bets,Jh,checks,7s,"checks, mucks",-5.21,donkenbluff67
6,20.0,Js 9c,"has, received, received, folds",4d Qs 8h,,Ac,,Jc,,-0.25,Evilclown
4,20.0,Ah Jh,"received, received, raises, allin",Qs 3s Ks,,7d,,3h,,-20.0,AironVega
5,43.0,Qs Qd,"has, received, received, raises",5s As 9d,bets,Ac,"bets, mucks, mucks",,,10.98,IlxxxlI
5,20.0,Qd 9c,"received, received, folds",10c Kd 8c,,2d,,,,0.0,rascaldog
4,20.0,9c,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
6,40.0,4d 9c,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
4,20.0,6c 5h,"has, received, received, folds, does",,,,,,folded,-0.5,HomoPokerus
5,43.0,7c Kd,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
4,20.75,3c 8d,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
6,40.0,9s 3s,"received, received, folds, does",,,,,,folded,0.0,GautamaBuddha
5,20.0,2c 8h,"received, received, folds",Ad 2s 6h,,,,,,0.0,WeakAndWeary
6,21.37,8h,"has, received, received, folds, does",,,,,,folded,-0.25,WeakAndWeary
4,43.0,7s 9c,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
4,20.75,6s 8h,"received, received, folds, does",,,,,,folded,0.0,AironVega
6,20.0,9d 7d,"has, received, received, folds",10h 2s Ah,,6d,,,,-0.5,BHawk12
6,20.0,3s 7c,"received, received, folds, does",,,,,,folded,0.0,BHawk12
4,20.75,5c Qd,"received, received, folds, does",,,,,,folded,0.0,AironVega
4,41.5,9h 8h,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
5,20.0,9d,"received, received, folds, does",,,,,,folded,0.0,rascaldog
4,21.25,Js 4c,"has, received, received, folds, does",,,,,,folded,-0.5,St3p04ka
6,40.0,5c,"has, received, received, folds",10d 7c As,,,,,,-0.5,WeakAndWeary
6,20.0,7s 8c,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
4,40.0,7d 7h,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
6,20.0,6s 4s,"has, received, received, calls",4c 8c Jc,checks,8d,"bets, mucks, mucks",,,1.37,IlxxxlI
5,22.25,3d Ks,"has, received, received, folds, does",,,,,,folded,-1.0,HomoPokerus
6,40.0,6s 8c,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,20.0,Kd 6c,"received, received, folds",Qs 9h 3d,,5d,,,,0.0,Remi1738
6,46.55,,"received, received, raises",8h Kh Ac,checks,9c,checks,6d,"checks, mucks",-1.5,BHawk12
4,53.62,Ac Qh,"has, received, received, raises",2d 7d Ks,bets,3c,"checks, folds, does",,folded,-17.28,Rut
5,20.0,4s 3c,"has, received, received, folds",Ac 7d 9d,,3h,,,,-0.25,Polar1z1ng
6,46.55,4c As,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
6,20.0,7c 2h,"received, received, folds",9d 8c 5s,,,,,,0.0,Thefisherman90
6,46.55,Jd 7d,"received, received, folds, does",,,,,,folded,0.0,BHawk12
6,20.0,3s,"has, received, received, folds, does",,,,,,folded,-0.25,Evilclown
6,22.25,Jh 4h,"received, received, folds, does",,,,,,folded,0.0,AironVega
5,46.5,Kd 7d,"has, received, received, calls",Kh 6h 6d,checks,9c,bets,8c,bets,7.12,IlxxxlI
6,20.0,3d 2h,"has, received, received, folds",Ah As Kh,,,,,,-0.5,Polar1z1ng
5,22.25,7c,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
5,32.28,Kc 8h,"received, received, folds",9d Kh 7c,,,,,,0.0,Polar1z1ng
5,46.5,As 4h,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
5,32.28,9h 3s,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
6,20.0,Ah 5d,"received, received, folds",6h 3h 2s,,,,,,0.0,QDevilQ
4,20.0,Jc Qh,"has, received, received, raises",Jd 8d 3c,"bets, mucks, mucks",,,,,2.25,IlxxxlI
6,20.0,2h,"has, received, received, folds",2c As 7s,,Js,,8h,,-0.5,Remi1738
6,24.5,7d 7h,"has, received, received, raises",9h 7s 10d,bets,9s,bets,2h,allin,22.05,IlxxxlI
5,46.5,3c Jc,"received, received, folds, does",,,,,,folded,0.0,GautamaBuddha
6,20.0,6d 6c,"received, received, folds, does",,,,,,folded,0.0,rascaldog
4,20.0,6s,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,46.5,Jh 5s,"received, received, folds, does",,,,,,folded,0.0,HomoPokerus
4,31.38,5s 6s,"has, received, received, raises",4s 2s Kh,"bets, mucks, mucks",,,,,0.9,IlxxxlI
4,47.0,9h 5c,"has, received, received, folds, does",,,,,,folded,-0.5,WeakAndWeary
6,20.0,Kh,"received, received, folds",10s 7d 5d,,Jc,,4d,,0.0,BHawk12
6,20.0,4c 6h,"received, received, folds, does",,,,,,folded,0.0,welld0ne
4,22.71,,"received, received, raises, allin",Ah Kd 7s,,Jc,,3s,,-22.71,GreinSeint
6,25.0,9h 4h,"has, received, received, folds",Jd Ad 8d,,,,,,-0.5,Polar1z1ng
6,20.0,Qs,"received, received, folds",9h 6s 8c,,,,,,0.0,BHawk12
4,22.71,2c,"received, received, folds, does",,,,,,folded,0.0,GreinSeint
6,25.0,9d Qc,"received, received, folds, does",,,,,,folded,0.0,BHawk12
4,23.21,Kd 2h,"has, received, received, folds, does",,,,,,folded,-0.5,St3p04ka
4,23.59,Ac,"has, received, received, raises",5d 4h 10c,bets,Jd,"checks, calls",Qd,checks,7.79,IlxxxlI
4,50.0,Ad 4d,"has, received, received, calls",7c 8c 5h,checks,5c,checks,2c,"checks, folds, folded",-3.0,WeakAndWeary
6,20.0,2s Kc,"received, received, folds",7s 8c 10c,,,,,,0.0,welld0ne
6,25.0,2s Jh,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
4,25.71,As,"has, received, received, calls",9c 5d Jc,"checks, folds, does",,,,folded,-2.5,HomoPokerus
4,50.0,Qh 7s,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
4,22.11,9c 7c,"received, received, raises, calls",Ad 4h 3h,checks,Qd,"folds, does",,folded,-3.75,Thefisherman90
6,25.0,Jh 2h,"received, received, folds, does",,,,,,folded,0.0,BHawk12
2,40.0,Kh Jh,"has, received, received, raises, mucks, mucks",,,,,,,2.55,IlxxxlI
5,50.0,9d 6d,"received, received, folds, does",,,,,,folded,0.0,GautamaBuddha
6,25.0,2s Ah,"received, received, folds, does",,,,,,folded,0.0,Xobkcul
3,40.0,5s 4h,"received, received, folds, does",,,,,,folded,0.0,38979
4,40.0,4s 5d,"has, received, received, folds, does",,,,,,folded,-0.5,St3p04ka
4,25.71,7h 5s,"received, received, folds",2s 4c As,,Jh,,8c,,0.0,St3p04ka
4,40.0,6s,"has, received, received, folds, does",,,,,,folded,-1.0,Ksowas
4,23.59,3c,"received, received, folds",Js Ah 8h,,Jh,,4d,,0.0,Polar1z1ng
4,25.71,4s,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,20.0,Qh 5d,"has, received, received, folds",6h 2d 7c,,Js,,6d,,-0.25,QDevilQ
5,47.75,Ac 3c,"has, received, received, raises",4s 8c Ad,"bets, mucks, mucks",,,,,2.25,IlxxxlI
4,22.25,9s Ac,"has, received, received, raises",9d 10d 5h,"checks, calls",7c,checks,3s,checks,-0.14,"IlxxxlI, Thefisherman90"
6,22.75,Ah 3s,"has, received, received, raises",6d 5s Kh,bets,2d,"bets, mucks, mucks",,,2.25,IlxxxlI
4,26.21,Kc,"has, received, received, folds, does",,,,,,folded,-0.5,St3p04ka
4,40.0,2d,"received, received, folds, does",,,,,,folded,0.0,38979
4,22.0,Ad 3s,"has, received, received, mucks, mucks",,,,,,,0.25,IlxxxlI
5,23.59,6s,"received, received, folds, does",,,,,,folded,0.0,WeakAndWeary
6,23.25,8c 7d,"has, received, received, folds, does",,,,,,folded,-0.5,Xobkcul
5,27.21,8h 4s,"has, received, received, folds, does",,,,,,folded,-1.0,St3p04ka
5,22.0,2h 5s,"received, received, folds, does",,,,,,folded,0.0,BHawk12
5,23.84,2s 3h,"has, received, received, folds, does",,,,,,folded,-0.25,Polar1z1ng
6,24.75,Ac Jc,"received, received, raises, folds, does",,,,,,folded,-1.5,Thefisherman90
5,27.21,Ac 4c,"received, received, folds, does",,,,,,folded,0.0,GreinSeint
5,22.0,9c 2d,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
5,45.5,Ac 5h,"has, received, received, calls",4h 5c Jc,checks,Kd,checks,3c,checks,2.25,IlxxxlI
4,44.76,8h 8c,"received, received, raises",As 5h 4h,"bets, folds, does",,,,folded,-4.82,St3p04ka
5,20.0,8s 8d,"has, received, received, raises, mucks, mucks",,,,,,,2.0,IlxxxlI
4,45.26,Kd 3s,"has, received, received, folds, does",,,,,,folded,-0.5,Ksowas
6,21.48,7c Qc,"has, received, received, calls",2h Qh 2d,"checks, folds, folded",8h,,,,-1.5,rascaldog
5,45.5,Kc,"received, received, folds, does",,,,,,folded,0.0,colethomas
6,20.0,Jc Ks,"has, received, received, calls",Kd 7s 10c,checks,8s,bets,4c,checks,3.84,IlxxxlI
5,24.75,9s 2d,"received, received, folds",Ad 6c 3d,,,,,,0.0,Thefisherman90
5,27.21,3c Qh,"received, received, folds, does",,,,,,folded,0.0,GreinSeint
6,29.2,6s 5h,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
5,45.5,6c 2c,"received, received, folds, does",,,,,,folded,0.0,GautamaBuddha
4,40.0,2c 2s,"has, received, received, raises",As 6h 4s,"bets, mucks, mucks",,,,,5.26,IlxxxlI
5,20.0,Ah 2h,"has, received, received, calls",4h 7d 5d,"checks, folds, does",,,,folded,-1.5,welld0ne
6,29.2,3d As,"received, received, folds",10s 5c 10c,,,,,,0.0,Thefisherman90
5,44.0,Ac 9d,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
6,21.48,2h,"received, received, folds",3c 6d Ac,,8d,,7h,,0.0,rascaldog
5,20.0,Ah Kd,"received, received, raises, allin, mucks, mucks",,,,,,,4.75,IlxxxlI
4,41.5,Kc,"received, received, raises",6c 9d 2d,"checks, folds, does",,,,folded,-2.5,Ksowas
5,23.56,Qh Qd,"has, received, received, raises",2s Ks 8d,checks,9c,checks,Jd,"bets, mucks",3.65,IlxxxlI
5,23.06,8h,"has, received, received, mucks, mucks",,,,,,,0.5,IlxxxlI
4,40.0,6c As,"received, received, raises, mucks, mucks",,,,,,,1.5,IlxxxlI
6,28.45,Jd,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
6,20.0,Kd Js,"received, received, folds, does",,,,,,folded,0.0,BHawk12
6,21.48,Jc 8d,"received, received, folds, does",,,,,,folded,0.0,rascaldog
5,40.5,8s Ks,"has, received, received, raises, mucks, mucks",,,,,,,3.5,IlxxxlI
4,40.5,8h 6h,"has, received, received, folds, does",,,,,,folded,-0.5,Heksebrygg
5,20.0,7d Ac,"received, received, folds, does",,,,,,folded,0.0,Parcker
6,28.7,2c 5s,"has, received, received, folds, does",,,,,,folded,-0.25,suited97
4,40.0,8d Jc,"has, received, received, mucks, mucks",,,,,,,0.5,IlxxxlI
4,40.0,5c 7s,"received, received, folds, does",,,,,,folded,0.0,St3p04ka
6,40.0,Jd Ah,"has, received, received, mucks, mucks",,,,,,,0.5,IlxxxlI
5,23.06,6s 4c,"received, received, folds",9d Ah 2h,,2d,,,,0.0,GreinSeint
4,40.0,3c Qd,"received, received, folds, does",,,,,,folded,0.0,Heksebrygg
5,20.0,3s 3d,"received, received, folds, does",,,,,,folded,0.0,welld0ne
5,21.48,9h 4s,"received, received, folds",8d 7s Qc,,,,,,0.0,QDevilQ
6,22.94,As Jc,"has, received, received, raises",Ah 3c 10s,"bets, folds, does",,,,folded,-5.2,38979
5,23.06,9s Ad,"received, received, folds, does",,,,,,folded,0.0,EBDuBois
4,40.0,Ah 3c,"has, received, received, folds",8c 9d 6d,,3d,,,,-0.5,Ksowas
6,21.35,5d 6d,"has, received, received, calls",5c 2d 8c,checks,6h,"bets, mucks, mucks",,,1.59,IlxxxlI
6,21.35,7c 2d,"received, received, folds, does",,,,,,folded,0.0,38979
6,20.75,9h Qs,"has, received, received, calls",Js 10h 5h,"checks, calls",Jd,checks,8h,bets,7.95,IlxxxlI
5,20.0,3c Js,"received, received, folds",Kc As Qd,,,,,,0.0,Parcker
6,40.0,Js 2h,"received, received, folds",As 4s Kh,,Jh,,,,0.0,meandkids
5,22.63,Kh 4h,"received, received, raises, folds, does",,,,,,folded,-1.15,QDevilQ
5,23.06,9d 7c,"received, received, folds",3s Kd 6h,,2h,,,,0.0,EBDuBois
5,20.0,9d 2d,"has, received, received, folds, does",,,,,,folded,-0.25,Parcker
6,21.35,8h Qd,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
4,20.0,3h 7c,"has, received, received, folds, does",,,,,,folded,-0.5,welld0ne
6,20.75,3d 8s,"received, received, folds",7c 10c 6s,,,,,,0.0,suited97
5,23.56,4s 6h,"has, received, received, folds, does",,,,,,folded,-0.5,GreinSeint
6,21.35,2c 5s,"received, received, folds, does",,,,,,folded,0.0,BHawk12
5,23.06,Qc 4d,"has, received, received, mucks, mucks",,,,,,,0.5,IlxxxlI
6,40.0,Jh,"received, received, raises, calls",5s 9s As,"checks, folds, does",,,,folded,-10.0,WeakAndWeary
6,20.0,Jc 9c,"received, received, raises, mucks, mucks",,,,,,,0.75,IlxxxlI
5,23.06,6s 7h,"received, received, folds, does",,,,,,folded,0.0,GreinSeint
6,20.0,8c,"received, received, folds, does",,,,,,folded,0.0,suited97
5,22.88,7c Kh,"has, received, received, folds",2d 5s 2c,,,,,,-0.25,rascaldog
6,23.06,3d Ad,"received, received, folds, does",,,,,,folded,0.0,GreinSeint
6,21.35,5h Kd,"received, received, folds",Qd 9c Kh,,3c,,,,0.0,Thefisherman90
6,40.0,Qh Ks,"received, received, folds",7d 10c 2s,,7c,,,,0.0,colethomas
6,20.0,9c 3h,"received, received, folds, does",,,,,,folded,0.0,Thefisherman90
6,23.06,6s 3h,"received, received, folds, does",,,,,,folded,0.0,38979
6,40.0,Ah Ks,"received, received, calls",4s 9s 5c,checks,8s,calls,,"folds, folded",-14.55,meandkids
6,20.06,As 4s,"has, received, received, calls, allin, mucks, mucks",,,,,,,3.0,IlxxxlI
6,22.98,9c 6c,"has, received, received, calls",6h 5c 7d,"checks, calls",3d,"checks, calls",Ah,"checks, folds, folded",-1.63,Polar1z1ng
