num_players,player_stack,blind,player_cards,pre_flop,flop,decision_flop,turn,decision_turn,river,decision_river,net_result
8,59.5,0,8s 5h,"received, received, folds",3c 7d 4d,,Qd,,,,0.0
6,24.5,2,3s 10d,"received, received, folds",6c As Js,,,,,,-0.5
5,20.0,1,2c 6s,"received, received, folds",10c Ks 5d,,Kh,,Jc,,-0.25
6,24.5,0,Jh 3s,"received, received, folds",Ks 5s 3h,,3c,,Jd,,0.0
4,20.0,2,10s 3h,"received, received, folds",,,,,,,-0.5
8,59.5,0,2s Qc,"received, received, folds",4d 9s 5h,,,,,,0.0
6,24.5,0,4d 5d,"received, received, folds",5c 4c Ac,,8s,,Qd,,0.0
7,59.5,0,4h 5d,"received, received, folds",,,,,,,0.0
6,24.5,0,4h 4d,"received, received, folds",,,,,,,0.0
7,59.5,0,Kd 9d,"received, received, folds",Kc 8s Ad,,,,,,0.0
4,20.0,0,6h 2d,"received, received, folds",Jd Jc 9c,,Ks,,,,0.0
6,23.75,0,Qs 9c,"received, received, raises, mucks",,,,,,,0.75
6,24.0,1,7c Js,"received, received, folds",,,,,,,-0.25
6,23.75,2,Ac Kh,"received, received, mucks",,,,,,,0.25
4,20.0,0,3h 2s,"received, received, folds",9d 7d Kc,,,,,,0.0
7,59.5,0,Qs 8h,"received, received, folds",10s 2h Kd,,,,,,0.0
4,20.0,0,As 4h,"received, received, folds",,,,,,,0.0
6,23.75,0,Js 3c,"received, received, folds",,,,,,,0.0
6,23.75,0,9s Qs,"received, received, folds",,,,,,,0.0
6,23.75,0,Kd 6c,"received, received, folds",,,,,,,0.0
7,59.5,0,9h 5d,"received, received, folds",6s 7d 6c,,Ks,,,,0.0
5,20.0,1,10h Kd,"received, received, folds",Jc Qc 3h,,5h,,Js,,-0.25
6,23.75,0,10c Ad,"received, received, folds",,,,,,,0.0
5,20.0,2,8c 2c,"received, received, checks",6d 8d Ah,"checks, folds",,,,,-0.5
6,24.0,1,8h 6s,"received, received, folds",3c 2d Kc,,,,,,-0.25
5,20.0,0,3h 6c,"received, received, folds",,,,,,,0.0
7,20.0,1,10c 10d,"received, received, allin",Kd Jd 10s,,5s,,3s,,39.5
6,24.5,2,8h Js,"received, received, folds",5s 2c 4s,,As,,3c,,-0.5
5,20.0,0,9s Kd,"received, received, folds",2d 6h 6d,,6s,,9d,,0.0
6,24.5,0,6h 5d,"received, received, folds",4c 4h 6s,,7h,,,,0.0
6,24.5,0,Qh 5d,"received, received, folds",,,,,,,0.0
5,20.0,0,As 5d,"received, received, folds",,,,,,,0.0
7,20.0,2,Kd Qh,"received, received, raises",8s 4d 3d,bets,4h,"checks, folds",3s,,-4.0
6,23.75,0,Qs Ad,"received, received, raises, mucks",,,,,,,0.75
5,20.0,0,6d 9h,"received, received, folds",,,,,,,0.0
6,23.75,0,8c 2s,"received, received, folds",10d Jh Kh,,,,,,0.0
6,22.62,1,Ad Qc,"received, received, raises",8h 2s Jd,"bets, mucks",,,,,1.13
5,20.0,1,Ah 6c,"received, received, folds",10c 3h Jd,,Jh,,,,-0.25
7,20.0,0,10c Jd,"received, received, folds",6c 3h Qd,,7d,,,,0.0
6,23.62,2,10c 8c,"received, received, calls",4h Qh 3d,"checks, folds",,,,,-1.0
6,23.62,0,Kd 6s,"received, received, folds",5d 10c Qc,,9s,,,,0.0
7,20.0,0,6s 2c,"received, received, folds",Ac 3c Jd,,2h,,5c,,0.0
6,22.87,0,10c Ac,"received, received, raises, mucks",,,,,,,0.75
6,22.87,0,9s 10c,"received, received, folds",,,,,,,0.0
5,20.0,2,7h 8d,"received, received, calls",4h 8c Ac,checks,6c,checks,,"checks, calls, mucks",-1.95
6,22.87,0,4s 7h,"received, received, folds",,,,,,,0.0
7,20.0,0,2d 2s,"received, received, folds",Ah Qc 9c,,5h,,6d,,0.0
5,20.0,0,3h Ac,"received, received, folds",,,,,,,0.0
6,23.12,1,Qs 2h,"received, received, folds",2c 8s Qc,,Jh,,7c,,-0.25
7,20.0,0,As 4s,"received, received, folds",,,,,,,0.0
6,20.0,0,3d 10d,"received, received, folds",Js 2c 3s,,8s,,,,0.0
5,23.62,2,10d 5c,"received, received, folds",Jd 4h Jc,,8d,,,,-0.5
5,38.69,0,Ad Js,"received, received, raises, mucks",,,,,,,0.75
5,23.62,0,8h 3d,"received, received, folds",,,,,,,0.0
6,20.0,0,6c Ad,"received, received, calls, folds",,,,,,,-0.5
7,20.0,0,Ac 7c,"received, received, folds",9h Qs 6h,,4d,,3c,,0.0
6,20.0,1,Qc 7c,"received, received, folds",,,,,,,-0.25
5,23.62,0,4s Kd,"received, received, folds",7s Qs 9h,,Qh,,,,0.0
6,20.0,2,7c 3s,"received, received, folds",,,,,,,-0.5
7,20.0,0,4h 7s,"received, received, folds",Qc 9d 2d,,,,,,0.0
5,23.62,0,7c Js,"received, received, folds",,,,,,,0.0
5,20.0,2,Ad Ah,"received, received, raises",7h 6s 6c,"bets, allin",5h,,Kc,,18.24
6,26.64,0,Jc 9h,"received, received, folds",2d 3d 4s,,,,,,0.0
6,23.87,1,6h Jd,"received, received, folds",,,,,,,-0.25
6,26.64,0,Ac 3c,"received, received, folds",,,,,,,0.0
5,20.0,0,9h 4h,"received, received, folds",,,,,,,0.0
6,24.37,2,Js 10d,"received, received, folds",,,,,,,-0.5
7,20.0,0,3d Jc,"received, received, folds",Qd 7h 8h,,Kh,,,,0.0
6,26.64,0,10h 4h,"received, received, folds",,,,,,,0.0
6,24.37,0,3d 7h,"received, received, folds",,,,,,,0.0
2,43.3,2,10s 6d,"received, received, folds",,,,,,,-1.0
6,20.0,1,Kd 3d,"received, received, calls",5c 7s As,"checks, folds",,,,,-0.5
5,20.0,0,3s 2s,"received, received, folds",10h 8h 5c,,7h,,,,0.0
6,20.0,2,5s 3d,"received, received, checks",As 6c 6s,"checks, folds",,,,,-0.5
6,20.0,0,10c 8c,"received, received, raises, folds",,,,,,,-1.5
6,20.25,1,Qd Qs,"received, received, raises",10d Ac 6c,"checks, calls",5s,checks,Ks,checks,6.39
6,24.37,0,3s 6c,"received, received, folds",Kc 8s 5h,,Jc,,5c,,0.0
3,41.5,2,9c 8s,"received, received, calls",7s 7h 6h,"bets, mucks",,,,,1.8
6,20.0,1,8c As,"received, received, folds",,,,,,,-0.25
6,24.37,0,3h Jh,"received, received, folds",,,,,,,0.0
6,20.75,2,2h 3d,"received, received, folds",6h 8c 5h,,Kc,,2c,,-0.5
3,40.0,0,Kh Qd,"received, received, raises, mucks",,,,,,,1.5
6,23.62,0,Kc Jh,"received, received, raises, mucks",,,,,,,0.75
7,20.0,0,3d Js,"received, received, folds",Jd Qd 7c,,Ah,,5h,,0.0
6,20.0,2,5c 8h,"received, received, folds",,,,,,,-0.5
5,20.0,0,10h Jh,"received, received, raises, mucks",,,,,,,0.75
4,40.0,1,9s 6s,"received, received, calls",9c Kh Ad,bets,8d,"bets, folds",,,-3.0
6,23.87,1,6h 5h,"received, received, folds",,,,,,,-0.25
4,40.0,2,Kd 4d,"received, received, folds",,,,,,,-1.0
5,40.0,0,Qd 9h,"received, received, folds",,,,,,,0.0
7,20.0,0,Ac 2d,"received, received, folds",8s 5c 6h,,7d,,6d,,0.0
4,20.0,0,2s 10d,"received, received, folds",3d 7s Jh,,,,,,0.0
6,20.0,2,5s Ad,"received, received, calls",7h 3s 5c,"checks, calls",7c,"checks, calls",,checks,3.87
4,20.0,0,3h 10h,"received, received, folds",,,,,,,0.0
5,40.9,0,10c Qh,"received, received, raises",7c 3h 6d,checks,,calls,4s,folds,-3.7
4,20.0,1,4d Jc,"received, received, folds",,,,,,,-0.25
8,20.0,0,6d 6c,"received, received, calls",Qd Ac 10d,checks,Ad,folds,,,-0.5
5,40.0,1,Kh 7s,"received, received, calls",2d 9s 8c,"bets, mucks",,,,,0.9
8,20.0,1,Js 10d,"received, received, folds",5h 8c 6h,,7c,,3c,,-0.25
7,20.0,2,As 5s,"received, received, folds",3h Kh 2s,,Ad,,,,-0.5
7,20.0,0,2d Ks,"received, received, folds",Qs Jc 9c,,5c,,7h,,0.0
8,20.0,0,Js 8s,"received, received, folds",10s Kd 3h,,3c,,,,0.0
7,20.0,0,Qh 9s,"received, received, folds",Kd 8s 10d,,,,,,0.0
7,20.0,0,As 4h,"received, received, folds",Kc 8h Qd,,9h,,Kd,,0.0
7,20.0,0,9c 4d,"received, received, folds",,,,,,,0.0
7,20.0,1,8d Ad,"received, received, raises",5c Jh 7c,bets,6h,bets,5s,"checks, folds",-2.0
7,20.0,2,Ad 4d,"received, received, folds",3c 2c 8d,,,,,,-0.5
8,25.82,0,Qc 2s,"received, received, folds",,,,,,,0.0
8,25.82,0,8s 2h,"received, received, folds",5h Jh Qh,,Ac,,2s,,0.0
7,23.75,0,Ac Ah,"received, received, raises",Ks Jh 10h,"bets, mucks",,,,,2.07
7,23.75,0,10c Jd,"received, received, folds",5s 5d 4s,,3h,,7h,,0.0
8,20.0,0,Kc Ks,"received, received, raises, mucks",,,,,,,3.75
9,20.0,0,Jc 9d,"received, received, folds",6d Qh 10h,,Ks,,6s,,0.0
9,20.25,1,4d 10s,"received, received, folds",10c 7c 9d,,As,,,,-0.25
9,20.75,2,5c Kd,"received, received, folds",4c 7d 8d,,2d,,6s,,-0.5
9,20.75,0,7s 2c,"received, received, folds",Qs Js 4s,,4c,,,,0.0
8,22.5,0,Qd Kh,"received, received, raises, folds",,,,,,,-1.75
8,21.75,0,Ad Qh,"received, received, raises, mucks",,,,,,,0.75
8,21.75,0,4d 2c,"received, received, folds",2h 10d 7h,,Jc,,4c,,0.0
8,21.75,0,Kd 9c,"received, received, folds",9d 10s 6h,,6s,,4d,,0.0
8,21.75,0,9s Ad,"received, received, folds",10s 8d 6h,,,,,,0.0
7,21.75,0,9d 4s,"received, received, folds",3d 5c 6s,,Ks,,9h,,0.0
7,20.0,1,4s 4c,"received, received, raises, mucks",,,,,,,1.75
8,20.0,2,5d 4s,"received, received, folds",As Jc 9h,,7h,,,,-0.5
8,20.0,0,7c 6s,"received, received, folds",,,,,,,0.0
8,20.0,0,Jc 7h,"received, received, folds",Kc 5c 10c,,5s,,,,0.0
8,20.0,0,Qc 7c,"received, received, folds",Jd Ah 6h,,,,,,0.0
8,20.0,0,8h Ac,"received, received, folds",6d 10h 3d,,,,,,0.0
9,20.0,0,8d 2h,"received, received, folds",Ah Kh 7d,,,,,,0.0
9,20.0,1,Qc Kc,"received, received, raises, folds",,,,,,,-3.8
9,20.0,2,2c Kc,"received, received, folds",,,,,,,-0.5
9,20.0,0,3c Qh,"received, received, folds",2c 5s 8s,,6s,,As,,0.0
9,20.0,0,10h 10c,"received, received, raises, folds",,,,,,,-1.75
9,20.0,0,As 2c,"received, received, folds",,,,,,,0.0
8,20.0,0,Jd 7c,"received, received, folds",As 5d 4h,,3c,,,,0.0
8,20.0,0,Ad Jc,"received, received, folds",Js 4h Kc,,8d,,Qd,,0.0
8,20.0,0,7c 2d,"received, received, folds",Ad 9s 6s,,8s,,,,0.0
8,20.0,0,3s 9d,"received, received, folds",,,,,,,0.0
8,20.0,1,Kd 7c,"received, received, folds",6s 9s 3d,,Kc,,9h,,-0.25
7,20.0,2,4h Jd,"received, received, folds",,,,,,,-0.5
9,26.39,0,2c Qc,"received, received, folds",,,,,,,0.0
9,26.39,0,3c 3d,"received, received, folds",8h Ks 2d,,5d,,Ah,,0.0
9,26.39,0,2s Kh,"received, received, folds",2c 10d 3d,,As,,,,0.0
9,26.39,0,Kh 8c,"received, received, folds",,,,,,,0.0
9,26.39,0,As 2c,"received, received, folds",7d 6d Ad,,2d,,7s,,0.0
9,26.39,0,5s 9d,"received, received, folds",,,,,,,0.0
9,26.64,1,Kc 3c,"received, received, folds",,,,,,,-0.25
9,27.14,2,10d 4d,"received, received, folds",9c 8s Jh,,Qc,,Jd,,-0.5
9,27.14,0,10c Kc,"received, received, folds",,,,,,,0.0
9,27.14,0,4c Jh,"received, received, folds",7h 6s 9h,,,,4d,,0.0
9,22.43,0,10h 10s,"received, received, raises",6c 10d 6s,"checks, calls",4d,checks,Qs,"bets, mucks",4.71
9,22.43,0,Jh 5h,"received, received, folds",Jc 7d 4s,,5s,,,,0.0
9,22.43,0,8d Ah,"received, received, folds",8c 5s 6h,,Ac,,,,0.0
9,22.43,0,5c 8d,"received, received, folds",,,,,,,0.0
9,22.43,0,5h Jd,"received, received, folds",Qs 7h Kd,,3h,,,,0.0
9,22.68,1,Qd 9h,"received, received, folds",Jd 7c 10c,,8d,,5c,,-0.25
8,23.18,2,Qh 7c,"received, received, folds",3s Ah 2h,,,,6c,,-0.5
8,23.18,0,Ac 10d,"received, received, folds",8h Qc 8s,,5c,,3c,,0.0
8,23.18,0,6h 7c,"received, received, folds",Jd Kh 10d,,,,,,0.0
9,23.18,0,7h 7c,"received, received, folds",9c 4d 8h,,,,,,0.0
9,23.18,0,10c 5c,"received, received, folds",,,,,,,0.0
9,23.18,0,3h Jc,"received, received, folds",Qh 4s 7d,,Kd,,,,0.0
8,23.43,1,5d 2d,"received, received, folds",8d 7h 3h,,5h,,7c,,-0.25
8,23.93,2,Kc 6d,"received, received, folds",Ad 4h 2c,,9c,,Qh,,-0.5
8,23.93,0,9s Ks,"received, received, folds",,,,,,,0.0
8,23.93,0,2d Ks,"received, received, folds",,,,,,,0.0
8,23.93,0,2h Qs,"received, received, folds",10h 3d 10c,,,,,,0.0
8,23.93,0,Jh Qs,"received, received, folds",Kc Qh Jc,,,,,,0.0
9,23.93,0,10h 4s,"received, received, folds",9s 3s Ac,,4c,,Jc,,0.0
9,23.93,0,Ad 3h,"received, received, folds",2s 5h 5c,,Jd,,5s,,0.0
9,24.18,1,5c 10c,"received, received, folds",4s Ah 9s,,7h,,,,-0.25
9,24.68,2,10c 7h,"received, received, folds",Jh Kh 5d,,8c,,7s,,-0.5
9,21.66,0,Kc Qd,"received, received, raises",3h Kd Jh,checks,3s,"bets, mucks",,,3.02
9,21.66,0,7c 3h,"received, received, folds",10s 2s Kc,,6s,,Ac,,0.0
9,21.66,0,5h 4c,"received, received, folds",,,,,,,0.0
9,21.66,0,7h As,"received, received, folds",10s 10h Qs,,5h,,,,0.0
7,21.66,0,5d 8d,"received, received, folds",10d 8c Jh,,Js,,Qs,,0.0
8,20.91,0,5h 5d,"received, received, raises, mucks",,,,,,,0.75
8,19.51,1,Ac 9s,"received, received, calls",8s Qh 2s,checks,As,checks,Qd,checks,1.4
7,20.01,2,3d As,"received, received, folds",,,,,,,-0.5
7,20.01,0,3c 6h,"received, received, folds",9d 2c 4s,,,,,,0.0
6,20.01,0,6h 10h,"received, received, folds",,,,,,,0.0
5,20.01,0,7s 10c,"received, received, folds",7h Qc 2c,,,,,,0.0
7,20.01,0,8c 2s,"received, received, folds",,,,,,,0.0
8,20.26,1,4c 4s,"received, received, folds",Qd 3c 8c,,6s,,Ks,,-0.25
8,20.76,2,Kc 4s,"received, received, folds",8s As Ac,,,,,,-0.5
9,20.76,0,9s 4h,"received, received, folds",4d 6c 3d,,Qd,,,,0.0
7,36.84,0,2h 9d,"received, received, folds",10h Qc Ac,,3s,,,,0.0
7,36.84,0,Jc Qd,"received, received, folds",6d 6s 3s,,,,Qs,,0.0
9,20.76,0,3d 4h,"received, received, folds",9d Qc 7h,,7c,,5d,,0.0
9,20.76,0,10h 3h,"received, received, folds",,,,,,,0.0
7,36.84,0,Jc 2s,"received, received, folds",Qd 2h 3h,,,,,,0.0
8,20.76,0,4h Jh,"received, received, folds",,,,,,,0.0
7,36.84,0,6s 10s,"received, received, folds",,,,,,,0.0
8,20.76,0,4c Jd,"received, received, folds",8s Ah Jc,,,,,,0.0
8,19.17,0,7h 8h,"received, received, raises",6s As 9c,checks,Qd,checks,6c,"bets, mucks",1.59
7,36.84,0,8h 2c,"received, received, folds",8d 3d Ad,,2d,,9c,,0.0
8,19.42,1,Ks 7d,"received, received, folds",5d Qs 8d,,Js,,8c,,-0.25
8,37.09,1,2d 10d,"received, received, folds",8h 3d 7c,,4c,,9c,,-0.25
8,19.92,2,7c Jc,"received, received, folds",Ad 8s Qh,,,,,,-0.5
7,19.92,0,4h 10s,"received, received, folds",,,,,,,0.0
8,19.92,0,7d 5d,"received, received, folds",,,,,,,0.0
8,35.5,2,7h Ah,"received, received, calls",4d 8c 3d,checks,5h,checks,7c,checks,1.59
8,19.92,0,5c Qc,"received, received, folds",3s 9s Qd,,,,,,0.0
8,19.92,0,4c Js,"received, received, folds",2c Jh Ad,,Ah,,,,0.0
8,29.77,0,7c 7s,"received, received, raises",4s 8s 9h,bets,5h,"checks, calls",Qh,checks,5.73
9,19.92,0,10h 6h,"received, received, folds",Kh 3c 8c,,,,4s,,0.0
9,20.17,1,9d 6c,"received, received, folds",,,,,,,-0.25
8,29.77,0,9h Qd,"received, received, folds",2c Kh 3d,,Kc,,,,0.0
7,29.77,0,6h 8c,"received, received, folds",,,,,,,0.0
6,29.77,0,2h 10d,"received, received, folds",,,,,,,0.0
9,20.67,2,Jh 2h,"received, received, folds",8d 9h 9c,,Qd,,Qs,,-0.5
6,29.77,0,Ad 3s,"received, received, folds",10c Kh 6c,,9c,,,,0.0
9,10.0,0,Jc Js,"received, received, raises, allin",7c Kd 8h,,6d,,8s,,10.67
6,29.77,0,4h Ks,"received, received, folds",7h 7c 7d,,5d,,,,0.0
9,10.0,0,Ac 9c,"received, received, folds",7s 8h 10d,,4d,,Qh,,0.0
6,22.99,0,Ah 3h,"received, received, raises",5d 3c Ad,bets,4c,raises,4h,checks,6.78
8,10.0,0,5h 8h,"received, received, folds",,,,,,,0.0
7,23.24,1,Qh 6h,"received, received, folds",,,,,,,-0.25
9,10.0,0,9h Ks,"received, received, folds",9s Qc 5s,,Jh,,,,0.0
6,23.74,2,Jd 4h,"received, received, folds",3c 5h Jc,,,,,,-0.5
9,12.67,0,As Kh,"received, received, raises",7d 10s Qc,"checks, allin",9s,,2h,,-12.67
7,23.74,0,10c Kh,"received, received, folds",,,,,,,0.0
7,23.74,0,Jd 10c,"received, received, folds",2h Qs 4d,,,,,,0.0
9,12.67,0,2d 6h,"received, received, folds",3s 6d Jc,,5s,,Qs,,0.0
7,23.74,0,6c Jh,"received, received, folds",6h Ac 10s,,,,,,0.0
8,12.92,1,Ks 9d,"received, received, folds",10c 4c Jc,,3h,,,,-0.25
6,23.74,0,2s 4c,"received, received, folds",,,,,,,0.0
8,13.42,2,9h 8s,"received, received, folds",Qc Qs 4s,,Js,,Ad,,-0.5
7,23.99,1,2c 7h,"received, received, folds",4c 6c Js,,9s,,2h,,-0.25
8,13.42,0,10d 3h,"received, received, folds",Qh 3d Js,,,,,,0.0
7,24.49,2,4h 6s,"received, received, folds",,,,,,,-0.5
9,13.42,0,4h Ah,"received, received, folds",Jc 2s 9h,,4s,,Ad,,0.0
7,24.49,0,7c 2h,"received, received, folds",4c 5h 2c,,Qd,,3d,,0.0
8,10.0,0,Qs Kc,"received, received, raises",Qc 10d Qh,bets,Ks,bets,2s,"allin, mucks",3.42
8,24.49,0,7c Qc,"received, received, folds",3d 2d 9c,,7s,,Ac,,0.0
8,24.49,0,9s 6d,"received, received, folds",,,,,,,0.0
8,10.0,0,8c Kh,"received, received, folds",As 6s 2d,,Kd,,2c,,0.0
7,24.49,0,2s 7h,"received, received, folds",4c 4d 6h,,,,,,0.0
8,10.0,0,Js 7c,"received, received, folds",3c 8h Jc,,9h,,4c,,0.0
6,24.49,0,2s 8d,"received, received, folds",10d 3c Qs,,5d,,3s,,0.0
8,10.0,0,Qs Ks,"received, received, raises",Qh 9s 10s,"bets, allin",4h,,2c,,-10.0
7,24.49,0,3h 8s,"received, received, folds",Qh Jc Kh,,4c,,9h,,0.0
7,10.0,0,8s 3d,"received, received, folds",6d 6s 7h,,As,,Qc,,0.0
6,10.0,1,Kc 5s,"received, received, folds",9c Qs 6h,,,,,,-0.25
7,24.74,1,Ks 8h,"received, received, folds",4s 9s 3h,,,,,,-0.25
6,10.0,2,2c Jd,"received, received, checks",Kd Qs 9d,"checks, folds",,,,,-0.5
6,10.0,0,7s 5d,"received, received, folds",,,,,,,0.0
8,20.0,2,Qd 10s,"received, received, raises",3h 5s Qs,bets,4h,bets,,"bets, mucks",4.74
6,10.0,0,Ks 7s,"received, received, folds",Qh Jd 10c,,,,,,0.0
5,10.0,0,5c 10c,"received, received, folds",Ad 4s 6s,,9s,,,,0.0
5,10.0,0,6c 2s,"received, received, folds",4d Kd 9c,,7d,,2c,,0.0
4,10.25,1,3s 4c,"received, received, folds",,,,,,,-0.25
5,10.0,2,Ad Qd,"received, received, mucks",,,,,,,0.25
6,25.84,0,Qd Kd,"received, received, folds",,,,,,,0.0
6,25.84,0,3h Ks,"received, received, folds",,,,,,,0.0
6,25.84,0,8c 4d,"received, received, folds",,,,,,,0.0
6,26.09,1,Qh 6s,"received, received, folds",,,,,,,-0.25
6,20.0,2,Jh 7h,"received, received, calls",8s 10d 10h,"checks, calls",9c,"bets, allin, mucks",,,6.09
6,20.0,0,3d Qh,"received, received, folds",,,,,,,0.0
6,20.0,0,Ad 8c,"received, received, folds",,,,,,,0.0
6,20.0,0,10s 8c,"received, received, folds",Ah Kd 6c,,9d,,7d,,0.0
7,20.0,0,8s 5d,"received, received, folds",,,,,,,0.0
7,20.0,1,10h 4s,"received, received, folds",8s 3s 8h,,Kd,,7s,,-0.25
8,20.0,2,9c 7s,"received, received, folds",As 6d Qs,,,,,,-0.5
8,20.0,0,Jd 8c,"received, received, folds",10d 8s 2s,,,,,,0.0
8,20.0,0,3d 4s,"received, received, folds",7h 3c Ac,,,,,,0.0
8,20.0,0,8d Ks,"received, received, folds",Kc 6s 9d,,,,,,0.0
8,20.0,0,7d 9h,"received, received, folds",Kd 3c 2s,,,,,,0.0
8,20.0,0,3s Ac,"received, received, folds",5d Qc Qs,,6s,,7c,,0.0
8,20.0,1,6h 2c,"received, received, folds",Kc Jc 7h,,,,,,-0.25
8,20.0,2,5s 8d,"received, received, folds",4d 9c Qc,,7s,,Jd,,-0.5
8,20.0,0,Jc Kd,"received, received, folds",Qs 8c Ad,,5d,,,,0.0
9,20.0,0,4c Jd,"received, received, folds",,,,,,,0.0
9,20.0,0,7h 4h,"received, received, folds",Ad 9c 4s,,,,,,0.0
8,20.0,0,8c 2h,"received, received, folds",,,,,,,0.0
7,20.0,0,4h 6h,"received, received, folds",Jc Js 5c,,,,Qh,,0.0
7,20.0,0,7h 6d,"received, received, folds",3h 6h 4s,,,,,,0.0
7,20.0,1,3h 7d,"received, received, folds",,,,,,,-0.25
7,20.0,2,Qc 2s,"received, received, folds",Kh 3h 5c,,,,,,-0.5
7,20.0,0,4c 5d,"received, received, folds",8c 10s 8s,,,,,,0.0
7,20.0,0,7h 8c,"received, received, folds",Js Qh 4s,,,,,,0.0
9,20.0,0,3h 5c,"received, received, folds",,,,,,,0.0
9,20.0,0,8h 6d,"received, received, folds",,,,,,,0.0
9,20.0,0,7c 10s,"received, received, folds",9s 3c Js,,Kd,,,,0.0
8,20.0,1,Qs 5c,"received, received, folds",Jd Qd 3s,,7d,,Ks,,-0.25
9,20.0,2,Jc 4d,"received, received, folds",,,,,,,-0.5
9,20.0,0,2h 4d,"received, received, folds",Qs Ks 4c,,,,,,0.0
8,20.0,0,2s 6d,"received, received, folds",10c 5c 2h,,,,,,0.0
9,20.0,0,2s 2h,"received, received, folds",,,,,,,0.0
9,20.0,0,7h 3s,"received, received, folds",8c 8h 5d,,7d,,Js,,0.0
9,20.0,0,7d Ac,"received, received, folds",7c 3c 3h,,,,,,0.0
9,20.0,1,As Ks,"received, received, raises, allin",9h Jh 3h,,5c,,Js,,-20.0
8,20.0,2,8h Ah,"received, received, checks",5h 3d 3s,"checks, calls",8s,"checks, calls",7h,"checks, allin",-20.0
8,20.0,0,Kh 6h,"received, received, folds",,,,,,,0.0
7,20.0,0,9c 5c,"received, received, folds",4s Qs Kd,,,,,,0.0
8,20.0,0,Kc 2h,"received, received, folds",,,,,,,0.0
8,20.0,0,3d 6d,"received, received, folds",4h 8s 9c,,,,,,0.0
8,20.0,0,Jh 9h,"received, received, folds",,,,,,,0.0
8,20.0,0,9h Ah,"received, received, folds",4d 3c Ac,,,,,,0.0
9,20.0,1,4c 7c,"received, received, folds",4s 9h 6c,,,,,,-0.25
9,20.0,2,10h 8d,"received, received, checks",Qc 9s Ad,checks,Ks,"checks, folds, does",,,-0.5
5,20.45,0,Ks 8c,"received, received, folds, does",,,,,,,0.0
4,10.0,1,7s 5s,"received, received, calls",Ac Qc Qs,"bets, folds, does",,,,,-1.0
